gid,entidad,objeto,fna,geom,gna,nam,fun,ppo,sag,fdc
"1301","0",Mina,Los Colorados,POINT(-67.0698623659999 -30.010284424),"-1",Los Colorados,-1,-1,IGN,IGN
"1302","0",Mina,Alcazar,POINT(-66.5338973999999 -30.334531784),"-1",Alcazar,-1,-1,IGN,IGN
"1303","0",Mina,Cantera,POINT(-66.19594574 -30.664018631),Cantera,,-1,-1,IGN,IGN
"1304","0",Mina,Cantera,POINT(-66.2069778439999 -30.6619701389999),Cantera,,-1,-1,IGN,IGN
"1305","0",Mina,Cantera,POINT(-66.254371643 -30.652223587),Cantera,,-1,-1,IGN,IGN
"1306","0",Mina,Cantera,POINT(-66.728561401 -31.191448212),Cantera,,-1,-1,IGN,IGN
"1307","0",Mina,Agua del León,POINT(-66.526092529 -31.085985184),"-1",Agua del León,-1,-1,IGN,IGN
"1308","0",Mina,Cantera,POINT(-66.5131454469999 -31.1255874629999),Cantera,,-1,-1,IGN,IGN
"1309","0",Mina,San Eduardo,POINT(-66.57800293 -31.202667236),"-1",San Eduardo,-1,-1,IGN,IGN
"1310","0",Mina,Santa María,POINT(-66.614074707 -31.238945007),"-1",Santa María,-1,-1,IGN,IGN
"1311","0",Mina,Las Minas,POINT(-66.3003082279999 -31.902721405),"-1",Las Minas,-1,-1,IGN,IGN
"1312","0",Mina,Cantera,POINT(-66.2312545779999 -31.7835350039999),Cantera,,-1,-1,IGN,IGN
"1313","0",Mina,Grupo Sur,POINT(-66.333602905 -31.797370911),"-1",Grupo Sur,-1,-1,IGN,IGN
"1314","0",Mina,Grupo Norte,POINT(-66.3104705809999 -31.7805156709999),"-1",Grupo Norte,-1,-1,IGN,IGN
"1315","0",Mina,Grupo de Mellizos,POINT(-66.3177947999999 -31.718990326),"-1",Grupo de Mellizos,-1,-1,IGN,IGN
"1316","0",Mina,Distrito Minero del Totoral,POINT(-66.3413619999999 -31.693367004),"-1",Distrito Minero del Totoral,-1,-1,IGN,IGN
"1317","0",Mina,Cantera,POINT(-69.9293518069999 -35.5118827819999),Cantera,,-1,-1,IGN,IGN
"1318","0",Mina,Cantera,POINT(-69.906959534 -35.544597626),Cantera,,-1,-1,IGN,IGN
"1319","0",Mina,Argentina,POINT(-69.7984161379999 -35.7252235409999),"-1",Argentina,-1,-1,IGN,IGN
"1320","0",Mina,Aída,POINT(-69.79271698 -35.91021347),"-1",Aída,-1,-1,IGN,IGN
"1321","0",Mina,Buena Esperanza,POINT(-68.7441635129999 -35.8099136349999),"-1",Buena Esperanza,-1,-1,IGN,IGN
"1322","0",Mina,Cantera,POINT(-68.698326111 -35.379837036),Cantera,,-1,-1,IGN,IGN
"1323","0",Mina,Las Minas Tritrinca,POINT(-68.5886611939999 -35.331802368),"-1",Las Minas Tritrinca,-1,-1,IGN,IGN
"1324","0",Mina,Complejo Minero,POINT(-68.315559387 -35.156002045),Complejo Minero,,-1,-1,IGN,IGN
"1325","0",Mina,Cantera,POINT(-68.290176392 -35.176944733),Cantera,,-1,-1,IGN,IGN
"1326","0",Mina,San Eduardo,POINT(-68.39679718 -35.357822418),"-1",San Eduardo,-1,-1,IGN,IGN
"1327","0",Mina,Cantera,POINT(-68.401916504 -35.3767204279999),Cantera,,-1,-1,IGN,IGN
"1328","0",Mina,Cantera,POINT(-67.505271912 -35.086711884),Cantera,,-1,-1,IGN,IGN
"1329","0",Mina,La Negra,POINT(-68.8934402469999 -36.0517044069999),"-1",La Negra,-1,-1,IGN,IGN
"1330","0",Mina,Ethel,POINT(-68.8417053219999 -36.005180359),"-1",Ethel,-1,-1,IGN,IGN
"1331","0",Mina,Haide,POINT(-68.480003357 -36.0260963439999),"-1",Haide,-1,-1,IGN,IGN
"1332","0",Mina,Chacayal,POINT(-68.4650344849999 -36.0320320129999),"-1",Chacayal,-1,-1,IGN,IGN
"1333","0",Mina,Santa Cruz,POINT(-68.4661788939999 -36.0397567749999),"-1",Santa Cruz,-1,-1,IGN,IGN
"1334","0",Mina,Tres Alejandros,POINT(-68.4347381589999 -36.044872284),"-1",Tres Alejandros,-1,-1,IGN,IGN
"1335","0",Mina,Liliana,POINT(-68.350952148 -36.068454742),"-1",Liliana,-1,-1,IGN,IGN
"1336","0",Mina,Cerro Amarillo,POINT(-68.549179077 -36.1790046689999),"-1",Cerro Amarillo,-1,-1,IGN,IGN
"1337","0",Mina,La Olivia,POINT(-68.3917160029999 -36.2903442379999),"-1",La Olivia,-1,-1,IGN,IGN
"1338","0",Mina,Cantera,POINT(-69.855178833 -36.2643127439999),Cantera,,-1,-1,IGN,IGN
"1339","0",Mina,Las Lajas,POINT(-69.052185059 -36.836357117),"-1",Las Lajas,-1,-1,IGN,IGN
"1340","0",Mina,Cantera,POINT(-69.064155579 -37.1322593689999),Cantera,,-1,-1,IGN,Esri-world_imagery-2010
"1341","0",Mina,Cantera,POINT(-69.153297424 -32.3117561339999),Cantera,,-1,-1,IGN,IGN
"1342","0",Mina,Cantera,POINT(-69.152572632 -32.4848632809999),Cantera,,-1,-1,IGN,IGN
"1343","0",Mina,Cantera,POINT(-69.1299591059999 -32.5938148499999),Cantera,,-1,-1,IGN,IGN
"1344","0",Mina,Cantera,POINT(-69.214401245 -32.6438980099999),Cantera,,-1,-1,IGN,IGN
"1345","0",Mina,De Navarro,POINT(-70.0255584719999 -32.859203339),"-1",De Navarro,-1,-1,IGN,IGN
"1346","0",Mina,Cantera,POINT(-68.827529907 -32.573032379),Cantera,,-1,-1,IGN,IGN
"1347","0",Mina,Salagasta,POINT(-68.826805115 -32.5981674189999),"-1",Salagasta,-1,-1,IGN,IGN
"1348","0",Mina,Cantera,POINT(-68.721496582 -32.588470459),Cantera,,-1,-1,IGN,IGN
"1349","0",Mina,Cantera,POINT(-68.8500595089999 -32.731552124),Cantera,,-1,-1,IGN,IGN
"1350","0",Mina,Cantera,POINT(-68.87059021 -32.753246307),Cantera,,-1,-1,IGN,IGN
"1351","0",Mina,Cantera,POINT(-68.904472351 -32.9728240969999),Cantera,,-1,-1,IGN,IGN
"1352","0",Mina,Cantera,POINT(-68.8857040409999 -32.922512054),Cantera,,-1,-1,IGN,IGN
"1353","0",Mina,Cantera,POINT(-68.879325867 -32.9323234559999),Cantera,,-1,-1,IGN,IGN
"1354","0",Mina,Cantera,POINT(-67.788246155 -32.637252808),Cantera,,-1,-1,IGN,IGN
"1355","0",Mina,Cantera,POINT(-68.145896912 -33.215454102),Cantera,,-1,-1,IGN,IGN
"1356","0",Mina,Cantera,POINT(-68.35534668 -33.378101349),Cantera,,-1,-1,IGN,IGN
"1357","0",Mina,Cantera,POINT(-69.481452942 -33.610012054),Cantera,,-1,-1,IGN,IGN
"1358","0",Mina,Santa Elena,POINT(-68.9164657589999 -34.43794632),"-1",Santa Elena,-1,-1,IGN,IGN
"1359","0",Mina,Piedra de Afilar,POINT(-68.898704529 -34.628036499),"-1",Piedra de Afilar,-1,-1,IGN,IGN
"1360","0",Mina,Salinas Del Diamante,POINT(-68.857620239 -34.93529129),"-1",Salinas Del Diamante,-1,-1,IGN,IGN
"1361","0",Mina,La Picaza,POINT(-68.840400696 -34.5689620969999),"-1",La Picaza,-1,-1,IGN,IGN
"1362","0",Mina,Cantera,POINT(-68.800209045 -34.2807998659999),Cantera,,-1,-1,IGN,IGN
"1363","0",Mina,Cantera,POINT(-68.8244247439999 -34.246700287),Cantera,,-1,-1,IGN,IGN
"1364","0",Mina,Cantera,POINT(-68.7518234249999 -34.31079483),Cantera,,-1,-1,IGN,IGN
"1365","0",Mina,Cantera,POINT(-68.674537659 -34.5110893249999),Cantera,,-1,-1,IGN,IGN
"1366","0",Mina,Zitro,POINT(-68.510185242 -34.803718567),"-1",Zitro,-1,-1,IGN,IGN
"1367","0",Mina,Zitro,POINT(-68.514007568 -34.809265137),"-1",Zitro,-1,-1,IGN,IGN
"1368","0",Mina,Zitro,POINT(-68.506584167 -34.809204102),"-1",Zitro,-1,-1,IGN,IGN
"1369","0",Mina,Cantera,POINT(-70.283248901 -34.929065704),Cantera,,-1,-1,IGN,IGN
"1370","0",Mina,Cantera,POINT(-70.2742233279999 -34.939716339),Cantera,,-1,-1,IGN,IGN
"1371","0",Mina,El Burro,POINT(-70.208488464 -34.929927826),"-1",El Burro,-1,-1,IGN,IGN
"1372","0",Mina,Cantera,POINT(-70.023139954 -34.573158264),Cantera,,-1,-1,IGN,IGN
"1373","0",Mina,Cantera,POINT(-69.726463318 -34.6887969969999),Cantera,,-1,-1,IGN,IGN
"1374","0",Mina,Cantera,POINT(-69.712112427 -34.7285766599999),Cantera,,-1,-1,IGN,IGN
"1375","0",Mina,Cantera,POINT(-69.66091156 -34.75415802),Cantera,,-1,-1,IGN,IGN
"1376","0",Mina,Cantera,POINT(-69.237518311 -34.078533173),Cantera,,-1,-1,IGN,IGN
"1377","0",Mina,Cantera,POINT(-69.340431213 -34.19675827),Cantera,,-1,-1,IGN,IGN
"1378","0",Mina,Cantera,POINT(-69.143058777 -34.0913238529999),Cantera,,-1,-1,IGN,IGN
"1379","0",Mina,Cantera,POINT(-69.040687561 -34.0852966309999),Cantera,,-1,-1,IGN,IGN
"1380","0",Mina,Cantera,POINT(-69.03314209 -34.0774688719999),Cantera,,-1,-1,IGN,IGN
"1381","0",Mina,Cantera,POINT(-69.0051269529999 -34.0804901119999),Cantera,,-1,-1,IGN,IGN
"1382","0",Mina,Los Alamitos,POINT(-69.118385315 -34.0599441529999),"-1",Los Alamitos,-1,-1,IGN,IGN
"1383","0",Mina,Coronel,POINT(-69.1197586059999 -34.025909424),"-1",Coronel,-1,-1,IGN,IGN
"1384","0",Mina,Wanda,POINT(-54.596130371 -25.966184616),"-1",Wanda,-1,-1,IGN,IGN
"1385","0",Mina,Cantera,POINT(-55.0431861879999 -27.3253746029999),Cantera,,-1,-1,IGN,IGN
"1386","0",Mina,Presidente General Paz,POINT(-55.265987396 -27.800359726),"-1",Presidente General Paz,-1,-1,IGN,IGN
"1387","0",Mina,Cantera,POINT(-55.2739753719999 -27.085746765),Cantera,,-1,-1,IGN,IGN
"1388","0",Mina,Cantera,POINT(-55.421253204 -27.2245960239999),Cantera,,-1,-1,IGN,IGN
"1389","0",Mina,Cantera,POINT(-55.148227692 -27.707143784),Cantera,,-1,-1,IGN,IGN
"1390","0",Mina,Cantera,POINT(-55.395008087 -27.8460330959999),Cantera,,-1,-1,IGN,IGN
"1391","0",Mina,Cantera,POINT(-55.392749786 -27.9763946529999),Cantera,,-1,-1,IGN,IGN
"1392","0",Mina,Cantera,POINT(-55.257972717 -27.728107452),Cantera,,-1,-1,IGN,IGN
"1393","0",Mina,Minera Ansilta,POINT(-69.4025115969999 -31.427453995),Minera,Ansilta,-1,-1,IGN,IGN
"1394","0",Mina,Minera Ansilta,POINT(-69.4045410159999 -31.422544479),Minera,Ansilta,-1,-1,IGN,IGN
"1395","0",Mina,Minera Ansilta,POINT(-69.407897949 -31.418577194),Minera,Ansilta,-1,-1,IGN,IGN
"1396","0",Mina,Comisa S.A.,POINT(-69.416763306 -31.3522167209999),"-1",Comisa S.A.,-1,-1,IGN,IGN
"1397","0",Mina,Comisa S.A.,POINT(-69.414398193 -31.3488769529999),"-1",Comisa S.A.,-1,-1,IGN,IGN
"1398","0",Mina,Sulfacar S.A.,POINT(-69.4157333369999 -31.344322205),"-1",Sulfacar S.A.,-1,-1,IGN,IGN
"1399","0",Mina,Comisa S.A.,POINT(-69.411842346 -31.345655441),"-1",Comisa S.A.,-1,-1,IGN,IGN
"1400","0",Mina,Sulfacar S.A.,POINT(-69.4122619629999 -31.341083527),"-1",Sulfacar S.A.,-1,-1,IGN,IGN
"1401","0",Mina,Sulfacar S.A.,POINT(-69.411720276 -31.338413239),"-1",Sulfacar S.A.,-1,-1,IGN,IGN
"1402","0",Mina,Sulfacar S.A.,POINT(-69.4123535159999 -31.335840225),"-1",Sulfacar S.A.,-1,-1,IGN,IGN
"1403","0",Mina,,POINT(-61.4138019 -29.762086978),"-1",,-1,-1,IGN,Campo 2010
"1404","0",Mina,Cantera de Tosca,POINT(-60.2716732599999 -29.8884311909999),Cantera,de Tosca,-1,-1,IGN,Campo 2010
"1405","0",Mina,Yeso,POINT(-64.848364739 -26.555303314),"-1",Yeso,-1,-1,IGN,Interpretación y Nomenclatura
"1406","0",Mina,Cal,POINT(-64.880434712 -26.527872531),"-1",Cal,-1,-1,IGN,Interpretación y Nomenclatura
"1407","0",Mina,Cal,POINT(-64.883068666 -26.527058401),"-1",Cal,-1,-1,IGN,Interpretación y Nomenclatura
"1408","0",Mina,Cal,POINT(-64.877513419 -26.5348644809999),"-1",Cal,-1,-1,IGN,Interpretación y Nomenclatura
"1409","0",Mina,Calera,POINT(-65.293050861 -26.596672752),"-1",Calera,-1,-1,IGN,Interpretación y Nomenclatura
"1410","0",Mina,Ripiera,POINT(-66.017007688 -26.6631964489999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1411","0",Mina,Ripio,POINT(-65.953240874 -26.625490826),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1412","0",Mina,Ripio,POINT(-65.8391916909999 -26.6015180159999),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1413","0",Mina,Ripiera,POINT(-65.9808173989999 -26.0803654449999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1414","0",Mina,Ripiera,POINT(-65.968227957 -26.135620332),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1415","0",Mina,Ripio,POINT(-64.663304694 -26.012250512),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1416","0",Mina,Ripio,POINT(-64.6626981319999 -26.019741559),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1417","0",Mina,Ripio,POINT(-64.663244038 -26.0223497769999),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1418","0",Mina,Ripiera,POINT(-64.520916772 -26.240194555),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1419","0",Mina,Ripiera,POINT(-64.529115702 -26.2924414149999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1420","0",Mina,Las Tres Marías,POINT(-64.5249205059999 -26.2965269219999),"-1",Las Tres Marías,-1,-1,IGN,Interpretación y Nomenclatura
"1421","0",Mina,Ripio,POINT(-65.672329637 -26.880908577),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1422","0",Mina,,POINT(-65.679570976 -26.876623529),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1423","0",Mina,,POINT(-65.6818801479999 -26.876295876),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1424","0",Mina,,POINT(-65.68244184 -26.8753597259999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1425","0",Mina,,POINT(-65.682285814 -26.875905813),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1426","0",Mina,,POINT(-65.6793369389999 -26.875780993),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1427","0",Mina,,POINT(-65.678931274 -26.8770291939999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1428","0",Mina,,POINT(-65.6819581619999 -26.8741895369999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1429","0",Mina,,POINT(-65.681926956 -26.8736434489999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1430","0",Mina,,POINT(-65.6808745279999 -26.878561034),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1431","0",Mina,,POINT(-65.68153907 -26.8784364319999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1432","0",Mina,,POINT(-65.6817882729999 -26.877045046),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1433","0",Mina,,POINT(-65.682110162 -26.8727151379999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1434","0",Mina,Ripiera,POINT(-65.157266947 -26.7864327999999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1435","0",Mina,Ripiera,POINT(-65.127249978 -26.739242283),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1436","0",Mina,Ripiera,POINT(-65.1369866919999 -26.748166274),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1437","0",Mina,Ripiera,POINT(-65.163800431 -26.7000902689999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1438","0",Mina,Ripiera,POINT(-65.1742528359999 -26.693861398),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1439","0",Mina,Ripiera,POINT(-65.176571859 -26.682781624),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1440","0",Mina,Ripiera,POINT(-65.1558073429999 -26.7309889049999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1441","0",Mina,Ripiera,POINT(-65.159219688 -26.736470153),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1731","0",Mina,,POINT(-68.368928795 -52.994451),,,-1,-1,IGN,
"1442","0",Mina,Ripiera,POINT(-65.1637873939999 -26.745023405),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1443","0",Mina,Ripiera,POINT(-65.158713257 -26.755303403),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1444","0",Mina,Ripiera,POINT(-65.1713279269999 -26.754165976),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1445","0",Mina,Cantera Cooperativa Alderetes (Ripio),POINT(-65.1507348169999 -26.7567906049999),Cantera,Cooperativa Alderetes (Ripio),-1,-1,IGN,Interpretación y Nomenclatura
"1446","0",Mina,Ingenio Lastenia,POINT(-65.1508621579999 -26.862539371),"-1",Ingenio Lastenia,-1,-1,IGN,Interpretación y Nomenclatura
"1447","0",Mina,Ripiera,POINT(-65.18145184 -26.8644874149999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1448","0",Mina,Ripiera,POINT(-65.199183169 -26.883536826),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1449","0",Mina,Ripiera,POINT(-65.1980079309999 -26.887932215),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1450","0",Mina,Ripiera,POINT(-65.206020584 -26.8981239139999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1451","0",Mina,Ripiera,POINT(-65.209159267 -26.907775833),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1452","0",Mina,Ripiera,POINT(-65.3574875419999 -26.945542314),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1453","0",Mina,Cantera San Alberto,POINT(-65.24922111 -26.925816545),Cantera,San Alberto,-1,-1,IGN,Interpretación y Nomenclatura
"1454","0",Mina,,POINT(-65.3572545609999 -26.9467795589999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1455","0",Mina,,POINT(-65.354972404 -26.945985031),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1456","0",Mina,Ripiera,POINT(-65.161346056 -26.7941529409999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1457","0",Mina,,POINT(-65.139423338 -26.8813797029999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1458","0",Mina,Ripiera,POINT(-65.219229463 -26.955520258),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1459","0",Mina,Ripiera,POINT(-65.21794249 -26.954074401),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1460","0",Mina,,POINT(-65.269921128 -26.9352475269999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1461","0",Mina,Ripiera,POINT(-65.2536830609999 -26.770829066),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1462","0",Mina,Ripiera,POINT(-65.266460802 -26.768394063),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1463","0",Mina,,POINT(-65.116288133 -26.811969835),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1464","0",Mina,,POINT(-64.836429568 -27.4729147899999),"-1",,-1,-1,IGN,Departamento Fotogrametría
"1465","0",Mina,Arena,POINT(-64.840457354 -27.490509125),"-1",Arena,-1,-1,IGN,Departamento Fotogrametría
"1466","0",Mina,,POINT(-64.8705849359999 -27.45010108),"-1",,-1,-1,IGN,Departamento Fotogrametría
"1467","0",Mina,,POINT(-64.897549273 -27.448727413),"-1",,-1,-1,IGN,Departamento Fotogrametría
"1468","0",Mina,,POINT(-64.7080155909999 -27.483298265),"-1",,-1,-1,IGN,Departamento Fotogrametría
"1469","0",Mina,,POINT(-66.1781573809999 -27.0256435009999),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1470","0",Mina,Ojo de Agua,POINT(-66.233422945 -27.324675552),"-1",Ojo de Agua,-1,-1,IGN,Interpretación y Nomenclatura
"1471","0",Mina,Minera Alumbrera LTD.,POINT(-66.488235741 -27.096674084),Minera,Alumbrera LTD.,-1,-1,IGN,Interpretación y Nomenclatura
"1472","0",Mina,Ripio,POINT(-65.523015874 -27.112398614),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1473","0",Mina,,POINT(-65.5492363349999 -27.098509539),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1474","0",Mina,Ripio,POINT(-65.590182827 -27.271008305),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1475","0",Mina,Arena,POINT(-65.242957476 -27.005814062),"-1",Arena,-1,-1,IGN,Interpretación y Nomenclatura
"1476","0",Mina,Arena,POINT(-65.253013527 -27.0460860169999),"-1",Arena,-1,-1,IGN,Interpretación y Nomenclatura
"1477","0",Mina,,POINT(-65.2516071809999 -27.051044866),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1478","0",Mina,,POINT(-65.48801602 -27.080634652),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1479","0",Mina,Arena,POINT(-65.481242186 -27.043490726),"-1",Arena,-1,-1,IGN,Interpretación y Nomenclatura
"1480","0",Mina,Ripiera (Abandonada),POINT(-64.6294395849999 -27.012049417),Ripiera (Abandonada),,-1,-1,IGN,Interpretación y Nomenclatura
"1481","0",Mina,Ripiera,POINT(-65.9859445669999 -27.38837668),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1482","0",Mina,Basural,POINT(-65.604553188 -27.4114594709999),,Basural,-1,-1,IGN,Interpretación y Nomenclatura
"1483","0",Mina,Ripiera,POINT(-65.622761177 -27.6305755069999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1484","0",Mina,Ripiera,POINT(-65.6053600179999 -27.6226794209999),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1485","0",Mina,Ripiera,POINT(-65.5963638599999 -27.618309859),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1486","0",Mina,Ripiera,POINT(-65.6655480439999 -27.401874015),Ripiera,,-1,-1,IGN,Interpretación y Nomenclatura
"1487","0",Mina,Yeso - Áridos,POINT(-64.805422565 -27.684670393),"-1",Yeso - Áridos,-1,-1,IGN,Interpretación y Nomenclatura
"1488","0",Mina,Yeso,POINT(-64.804882666 -27.679211419),"-1",Yeso,-1,-1,IGN,Interpretación y Nomenclatura
"1489","0",Mina,Yeso - Áridos,POINT(-64.807842109 -27.7082225679999),"-1",Yeso - Áridos,-1,-1,IGN,Interpretación y Nomenclatura
"1490","0",Mina,Yeso - Áridos,POINT(-64.80908017 -27.7165660209999),"-1",Yeso - Áridos,-1,-1,IGN,Interpretación y Nomenclatura
"1491","0",Mina,Ripio,POINT(-64.814954039 -27.7380012529999),Ripio,,-1,-1,IGN,Interpretación y Nomenclatura
"1492","0",Mina,Yeso,POINT(-64.81007866 -27.6769911499999),"-1",Yeso,-1,-1,IGN,Interpretación y Nomenclatura
"1493","0",Mina,,POINT(-64.8717742389999 -27.850566203),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1494","0",Mina,,POINT(-64.694869293 -27.972043506),"-1",,-1,-1,IGN,Interpretación y Nomenclatura
"1495","0",Mina,Yeso,POINT(-64.827954802 -27.722506784),"-1",Yeso,-1,-1,IGN,Interpretación y Nomenclatura
"1496","0",Mina,Yeso,POINT(-64.812056683 -27.705794259),"-1",Yeso,-1,-1,IGN,Interpretación y Nomenclatura
"1497","0",Mina,,POINT(-64.2855224269999 -27.837694271),"-1",,-1,-1,IGN,IGN02
"1498","0",Mina,Ripio,POINT(-64.334632332 -27.699378821),Ripio,,-1,-1,IGN,IGN02 / IGN04
"1499","0",Mina,Ripio,POINT(-64.333243801 -27.7030444289999),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1500","0",Mina,Ripio,POINT(-64.334608655 -27.699381247),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1501","0",Mina,Ripio,POINT(-64.3414541389999 -27.6945512199999),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1502","0",Mina,Ripio,POINT(-64.348656897 -27.6881635129999),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1503","0",Mina,Ripio,POINT(-64.352127009 -27.6841581699999),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1504","0",Mina,Ripio,POINT(-64.363105219 -27.666834341),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1505","0",Mina,Ripio,POINT(-64.36842016 -27.6694405659999),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1506","0",Mina,Ripio,POINT(-64.3392125509999 -27.696247689),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1507","0",Mina,Ripio,POINT(-64.3536659329999 -27.682310489),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1508","0",Mina,Ripio,POINT(-64.345198449 -27.671489219),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1509","0",Mina,Ripio,POINT(-64.3414597999999 -27.673939645),Ripio,,-1,-1,IGN,IGN01 / IGN04
"1510","0",Mina,,POINT(-58.211545886 -35.1963866629999),"-1",,-1,-1,IGN,Imagery Esri 2000-2001-2006-2008
"1511","0",Mina,,POINT(-59.1106516839999 -35.1700704199999),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1512","0",Mina,,POINT(-59.1105898179999 -35.169475555),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1513","0",Mina,,POINT(-59.1129121719999 -35.169447001),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1514","0",Mina,,POINT(-59.1121269499999 -35.1674006649999),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1515","0",Mina,,POINT(-59.113823505 -35.171622305),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1516","0",Mina,,POINT(-59.115201213 -35.171424809),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1517","0",Mina,,POINT(-59.1198102289999 -35.1697044589999),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1518","0",Mina,,POINT(-59.1212022139999 -35.1682529879999),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1519","0",Mina,Establecimiento Coraga,POINT(-57.341640394 -35.543057838),"-1",Establecimiento Coraga,-1,-1,IGN,Esri-World_Imagery 2010
"1520","0",Mina,Corcemar,POINT(-57.333811968 -35.535250827),"-1",Corcemar,-1,-1,IGN,Esri-World_Imagery 2010
"1521","0",Mina,,POINT(-57.256848227 -35.5711204359999),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1522","0",Mina,,POINT(-57.7233317549999 -35.066974307),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1523","0",Mina,,POINT(-58.010126037 -35.5465095079999),"-1",,-1,-1,IGN,
"1524","0",Mina,,POINT(-59.031120995 -34.436399173),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1525","0",Mina,,POINT(-57.5841334519999 -35.062417395),"-1",,-1,-1,IGN,Esri-World_Imagery 2010
"1526","0",Mina,,POINT(-57.149019056 -35.4072007849999),"-1",,-1,-1,IGN,
