,clasificacion,BARRIO
2021-06-20,63.0,VILLA ORTUZAR
2021-06-27,74.0,VILLA ORTUZAR
2021-07-04,46.0,VILLA ORTUZAR
2021-07-11,63.0,VILLA ORTUZAR
2021-07-18,44.0,VILLA ORTUZAR
2021-07-25,28.0,VILLA ORTUZAR
2021-08-01,28.0,VILLA ORTUZAR
2021-08-08,30.0,VILLA ORTUZAR
2021-08-15,26.0,VILLA ORTUZAR
2021-08-22,25.0,VILLA ORTUZAR
2021-08-29,15.0,VILLA ORTUZAR
2021-09-05,12.0,VILLA ORTUZAR
2021-09-12,8.0,VILLA ORTUZAR
2021-09-19,8.0,VILLA ORTUZAR
2021-09-26,6.0,VILLA ORTUZAR
2021-10-03,2.0,VILLA ORTUZAR
2021-10-10,4.0,VILLA ORTUZAR
2021-10-17,9.0,VILLA ORTUZAR
2021-10-24,16.0,VILLA ORTUZAR
2021-10-31,19.0,VILLA ORTUZAR
2021-11-07,14.0,VILLA ORTUZAR
2021-11-14,15.0,VILLA ORTUZAR
2021-11-21,12.0,VILLA ORTUZAR
2021-11-28,23.0,VILLA ORTUZAR
2021-12-05,23.0,VILLA ORTUZAR
2021-12-12,35.0,VILLA ORTUZAR
2021-12-19,60.0,VILLA ORTUZAR
2021-12-26,145.0,VILLA ORTUZAR
2022-01-02,413.0,VILLA ORTUZAR
2022-01-09,692.0,VILLA ORTUZAR
2022-01-16,710.0,VILLA ORTUZAR
2022-01-23,704.0,VILLA ORTUZAR
2022-01-30,355.0,VILLA ORTUZAR
2022-02-06,211.0,VILLA ORTUZAR
2022-02-13,95.0,VILLA ORTUZAR
2022-02-20,53.0,VILLA ORTUZAR
2022-02-27,33.0,VILLA ORTUZAR
2022-03-06,25.0,VILLA ORTUZAR
2022-03-13,11.0,VILLA ORTUZAR
2022-03-20,14.0,VILLA ORTUZAR
2022-03-27,15.0,VILLA ORTUZAR
2022-04-03,17.0,VILLA ORTUZAR
2022-04-10,11.0,VILLA ORTUZAR
2022-04-17,14.0,VILLA ORTUZAR
2022-04-24,19.0,VILLA ORTUZAR
2022-05-01,40.0,VILLA ORTUZAR
2022-05-08,75.0,VILLA ORTUZAR
2022-05-15,120.0,VILLA ORTUZAR
2022-05-22,157.0,VILLA ORTUZAR
2022-05-29,149.0,VILLA ORTUZAR
2022-06-05,98.0,VILLA ORTUZAR
2020-03-01,0.0,VILLA PUEYRREDON
2020-03-08,0.0,VILLA PUEYRREDON
2020-03-15,0.0,VILLA PUEYRREDON
2020-03-22,1.0,VILLA PUEYRREDON
2020-03-29,1.0,VILLA PUEYRREDON
2020-04-05,2.0,VILLA PUEYRREDON
2020-04-12,3.0,VILLA PUEYRREDON
2020-04-19,1.0,VILLA PUEYRREDON
2020-04-26,1.0,VILLA PUEYRREDON
2020-05-03,2.0,VILLA PUEYRREDON
2020-05-10,3.0,VILLA PUEYRREDON
2020-05-17,0.0,VILLA PUEYRREDON
2020-05-24,3.0,VILLA PUEYRREDON
2020-05-31,2.0,VILLA PUEYRREDON
2020-06-07,7.0,VILLA PUEYRREDON
2020-06-14,14.0,VILLA PUEYRREDON
2020-06-21,10.0,VILLA PUEYRREDON
2020-06-28,22.0,VILLA PUEYRREDON
2020-07-05,35.0,VILLA PUEYRREDON
2020-07-12,34.0,VILLA PUEYRREDON
2020-07-19,33.0,VILLA PUEYRREDON
2020-07-26,61.0,VILLA PUEYRREDON
2020-08-02,57.0,VILLA PUEYRREDON
2020-08-09,54.0,VILLA PUEYRREDON
2020-08-16,55.0,VILLA PUEYRREDON
2020-08-23,53.0,VILLA PUEYRREDON
2020-08-30,78.0,VILLA PUEYRREDON
2020-09-06,64.0,VILLA PUEYRREDON
2020-09-13,65.0,VILLA PUEYRREDON
2020-09-20,53.0,VILLA PUEYRREDON
2020-09-27,49.0,VILLA PUEYRREDON
2020-10-04,41.0,VILLA PUEYRREDON
2020-10-11,56.0,VILLA PUEYRREDON
2020-10-18,54.0,VILLA PUEYRREDON
2020-10-25,37.0,VILLA PUEYRREDON
2020-11-01,28.0,VILLA PUEYRREDON
2020-11-08,35.0,VILLA PUEYRREDON
2020-11-15,22.0,VILLA PUEYRREDON
2020-11-22,30.0,VILLA PUEYRREDON
2020-11-29,22.0,VILLA PUEYRREDON
2020-12-06,12.0,VILLA PUEYRREDON
2020-12-13,28.0,VILLA PUEYRREDON
2020-12-20,37.0,VILLA PUEYRREDON
2020-12-27,39.0,VILLA PUEYRREDON
2021-01-03,95.0,VILLA PUEYRREDON
2021-01-10,97.0,VILLA PUEYRREDON
2021-01-17,97.0,VILLA PUEYRREDON
2021-01-24,79.0,VILLA PUEYRREDON
2021-01-31,84.0,VILLA PUEYRREDON
2021-02-07,69.0,VILLA PUEYRREDON
2021-02-14,51.0,VILLA PUEYRREDON
2021-02-21,59.0,VILLA PUEYRREDON
2021-02-28,51.0,VILLA PUEYRREDON
2021-03-07,54.0,VILLA PUEYRREDON
2021-03-14,57.0,VILLA PUEYRREDON
2021-03-21,60.0,VILLA PUEYRREDON
2021-03-28,84.0,VILLA PUEYRREDON
2021-04-04,147.0,VILLA PUEYRREDON
2021-04-11,199.0,VILLA PUEYRREDON
2021-04-18,216.0,VILLA PUEYRREDON
2021-04-25,181.0,VILLA PUEYRREDON
2021-05-02,146.0,VILLA PUEYRREDON
2021-05-09,160.0,VILLA PUEYRREDON
2021-05-16,187.0,VILLA PUEYRREDON
2021-05-23,181.0,VILLA PUEYRREDON
2021-05-30,177.0,VILLA PUEYRREDON
2021-06-06,105.0,VILLA PUEYRREDON
2021-06-13,109.0,VILLA PUEYRREDON
2021-06-20,108.0,VILLA PUEYRREDON
2021-06-27,95.0,VILLA PUEYRREDON
2021-07-04,82.0,VILLA PUEYRREDON
2021-07-11,106.0,VILLA PUEYRREDON
2021-07-18,63.0,VILLA PUEYRREDON
2021-07-25,40.0,VILLA PUEYRREDON
2021-08-01,63.0,VILLA PUEYRREDON
2021-08-08,96.0,VILLA PUEYRREDON
2021-08-15,45.0,VILLA PUEYRREDON
2021-08-22,33.0,VILLA PUEYRREDON
2021-08-29,25.0,VILLA PUEYRREDON
2021-09-05,40.0,VILLA PUEYRREDON
2021-09-12,29.0,VILLA PUEYRREDON
2021-09-19,17.0,VILLA PUEYRREDON
2021-09-26,15.0,VILLA PUEYRREDON
2021-10-03,19.0,VILLA PUEYRREDON
2021-10-10,8.0,VILLA PUEYRREDON
2021-10-17,16.0,VILLA PUEYRREDON
2021-10-24,46.0,VILLA PUEYRREDON
2021-10-31,30.0,VILLA PUEYRREDON
2021-11-07,22.0,VILLA PUEYRREDON
2021-11-14,18.0,VILLA PUEYRREDON
2021-11-21,22.0,VILLA PUEYRREDON
2021-11-28,24.0,VILLA PUEYRREDON
2021-12-05,23.0,VILLA PUEYRREDON
2021-12-12,62.0,VILLA PUEYRREDON
2021-12-19,101.0,VILLA PUEYRREDON
2021-12-26,219.0,VILLA PUEYRREDON
2022-01-02,710.0,VILLA PUEYRREDON
2022-01-09,1123.0,VILLA PUEYRREDON
2022-01-16,1235.0,VILLA PUEYRREDON
2022-01-23,1246.0,VILLA PUEYRREDON
2022-01-30,715.0,VILLA PUEYRREDON
2022-02-06,366.0,VILLA PUEYRREDON
2022-02-13,151.0,VILLA PUEYRREDON
2022-02-20,117.0,VILLA PUEYRREDON
2022-02-27,72.0,VILLA PUEYRREDON
2022-03-06,44.0,VILLA PUEYRREDON
2022-03-13,44.0,VILLA PUEYRREDON
2022-03-20,27.0,VILLA PUEYRREDON
2022-03-27,19.0,VILLA PUEYRREDON
2022-04-03,26.0,VILLA PUEYRREDON
2022-04-10,33.0,VILLA PUEYRREDON
2022-04-17,51.0,VILLA PUEYRREDON
2022-04-24,42.0,VILLA PUEYRREDON
2022-05-01,54.0,VILLA PUEYRREDON
2022-05-08,150.0,VILLA PUEYRREDON
2022-05-15,282.0,VILLA PUEYRREDON
2022-05-22,286.0,VILLA PUEYRREDON
2022-05-29,297.0,VILLA PUEYRREDON
2022-06-05,207.0,VILLA PUEYRREDON
2020-03-15,1.0,VILLA REAL
2020-03-22,0.0,VILLA REAL
2020-03-29,2.0,VILLA REAL
2020-04-05,0.0,VILLA REAL
2020-04-12,1.0,VILLA REAL
2020-04-19,0.0,VILLA REAL
2020-04-26,3.0,VILLA REAL
2020-05-03,0.0,VILLA REAL
2020-05-10,1.0,VILLA REAL
2020-05-17,0.0,VILLA REAL
2020-05-24,1.0,VILLA REAL
2020-05-31,0.0,VILLA REAL
2020-06-07,4.0,VILLA REAL
2020-06-14,1.0,VILLA REAL
2020-06-21,6.0,VILLA REAL
2020-06-28,6.0,VILLA REAL
2020-07-05,20.0,VILLA REAL
2020-07-12,20.0,VILLA REAL
2020-07-19,17.0,VILLA REAL
2020-07-26,29.0,VILLA REAL
2020-08-02,28.0,VILLA REAL
2020-08-09,28.0,VILLA REAL
2020-08-16,19.0,VILLA REAL
2020-08-23,20.0,VILLA REAL
2020-08-30,27.0,VILLA REAL
2020-09-06,21.0,VILLA REAL
2020-09-13,29.0,VILLA REAL
2020-09-20,18.0,VILLA REAL
2020-09-27,15.0,VILLA REAL
2020-10-04,25.0,VILLA REAL
2020-10-11,7.0,VILLA REAL
2020-10-18,19.0,VILLA REAL
2020-10-25,14.0,VILLA REAL
2020-11-01,7.0,VILLA REAL
2020-11-08,4.0,VILLA REAL
2020-11-15,10.0,VILLA REAL
2020-11-22,8.0,VILLA REAL
2020-11-29,10.0,VILLA REAL
2020-12-06,16.0,VILLA REAL
2020-12-13,18.0,VILLA REAL
2020-12-20,9.0,VILLA REAL
2020-12-27,16.0,VILLA REAL
2021-01-03,25.0,VILLA REAL
2021-01-10,27.0,VILLA REAL
2021-01-17,21.0,VILLA REAL
2021-01-24,35.0,VILLA REAL
2021-01-31,31.0,VILLA REAL
2021-02-07,28.0,VILLA REAL
2021-02-14,19.0,VILLA REAL
2021-02-21,20.0,VILLA REAL
2021-02-28,24.0,VILLA REAL
2021-03-07,21.0,VILLA REAL
2021-03-14,16.0,VILLA REAL
2021-03-21,23.0,VILLA REAL
2021-03-28,31.0,VILLA REAL
2021-04-04,48.0,VILLA REAL
2021-04-11,61.0,VILLA REAL
2021-04-18,77.0,VILLA REAL
2021-04-25,76.0,VILLA REAL
2021-05-02,39.0,VILLA REAL
2021-05-09,69.0,VILLA REAL
2021-05-16,42.0,VILLA REAL
2021-05-23,56.0,VILLA REAL
2021-05-30,58.0,VILLA REAL
2021-06-06,37.0,VILLA REAL
2021-06-13,38.0,VILLA REAL
2021-06-20,33.0,VILLA REAL
2021-06-27,49.0,VILLA REAL
2021-07-04,21.0,VILLA REAL
2021-07-11,34.0,VILLA REAL
2021-07-18,17.0,VILLA REAL
2021-07-25,29.0,VILLA REAL
2021-08-01,17.0,VILLA REAL
2021-08-08,20.0,VILLA REAL
2021-08-15,6.0,VILLA REAL
2021-08-22,10.0,VILLA REAL
2021-08-29,6.0,VILLA REAL
2021-09-05,9.0,VILLA REAL
2021-09-12,4.0,VILLA REAL
2021-09-19,2.0,VILLA REAL
2021-09-26,1.0,VILLA REAL
2021-10-03,3.0,VILLA REAL
2021-10-10,6.0,VILLA REAL
2021-10-17,5.0,VILLA REAL
2021-10-24,3.0,VILLA REAL
2021-10-31,5.0,VILLA REAL
2021-11-07,2.0,VILLA REAL
2021-11-14,5.0,VILLA REAL
2021-11-21,2.0,VILLA REAL
2021-11-28,4.0,VILLA REAL
2021-12-05,9.0,VILLA REAL
2021-12-12,5.0,VILLA REAL
2021-12-19,26.0,VILLA REAL
2021-12-26,59.0,VILLA REAL
2022-01-02,242.0,VILLA REAL
2022-01-09,376.0,VILLA REAL
2022-01-16,440.0,VILLA REAL
2022-01-23,411.0,VILLA REAL
2022-01-30,237.0,VILLA REAL
2022-02-06,127.0,VILLA REAL
2022-02-13,61.0,VILLA REAL
2022-02-20,30.0,VILLA REAL
2022-02-27,19.0,VILLA REAL
2022-03-06,14.0,VILLA REAL
2022-03-13,7.0,VILLA REAL
2022-03-20,6.0,VILLA REAL
2022-03-27,4.0,VILLA REAL
2022-04-03,6.0,VILLA REAL
2022-04-10,7.0,VILLA REAL
2022-04-17,9.0,VILLA REAL
2022-04-24,15.0,VILLA REAL
2022-05-01,21.0,VILLA REAL
2022-05-08,44.0,VILLA REAL
2022-05-15,58.0,VILLA REAL
2022-05-22,68.0,VILLA REAL
2022-05-29,69.0,VILLA REAL
2022-06-05,60.0,VILLA REAL
2020-03-29,0.0,VILLA RIACHUELO
2020-04-05,0.0,VILLA RIACHUELO
2020-04-12,0.0,VILLA RIACHUELO
2020-04-19,0.0,VILLA RIACHUELO
2020-04-26,3.0,VILLA RIACHUELO
2020-05-03,5.0,VILLA RIACHUELO
2020-05-10,1.0,VILLA RIACHUELO
2020-05-17,3.0,VILLA RIACHUELO
2020-05-24,5.0,VILLA RIACHUELO
2020-05-31,4.0,VILLA RIACHUELO
2020-06-07,7.0,VILLA RIACHUELO
2020-06-14,6.0,VILLA RIACHUELO
2020-06-21,20.0,VILLA RIACHUELO
2020-06-28,32.0,VILLA RIACHUELO
2020-07-05,35.0,VILLA RIACHUELO
2020-07-12,43.0,VILLA RIACHUELO
2020-07-19,39.0,VILLA RIACHUELO
2020-07-26,46.0,VILLA RIACHUELO
2020-08-02,45.0,VILLA RIACHUELO
2020-08-09,51.0,VILLA RIACHUELO
2020-08-16,41.0,VILLA RIACHUELO
2020-08-23,32.0,VILLA RIACHUELO
2020-08-30,59.0,VILLA RIACHUELO
2020-09-06,38.0,VILLA RIACHUELO
2020-09-13,38.0,VILLA RIACHUELO
2020-09-20,34.0,VILLA RIACHUELO
2020-09-27,31.0,VILLA RIACHUELO
2020-10-04,29.0,VILLA RIACHUELO
2020-10-11,43.0,VILLA RIACHUELO
2020-10-18,30.0,VILLA RIACHUELO
2020-10-25,25.0,VILLA RIACHUELO
2020-11-01,12.0,VILLA RIACHUELO
2020-11-08,22.0,VILLA RIACHUELO
2020-11-15,21.0,VILLA RIACHUELO
2020-11-22,7.0,VILLA RIACHUELO
2020-11-29,14.0,VILLA RIACHUELO
2020-12-06,12.0,VILLA RIACHUELO
2020-12-13,7.0,VILLA RIACHUELO
2020-12-20,19.0,VILLA RIACHUELO
2020-12-27,32.0,VILLA RIACHUELO
2021-01-03,49.0,VILLA RIACHUELO
2021-01-10,45.0,VILLA RIACHUELO
2021-01-17,41.0,VILLA RIACHUELO
2021-01-24,40.0,VILLA RIACHUELO
2021-01-31,39.0,VILLA RIACHUELO
2021-02-07,32.0,VILLA RIACHUELO
2021-02-14,28.0,VILLA RIACHUELO
2021-02-21,26.0,VILLA RIACHUELO
2021-02-28,33.0,VILLA RIACHUELO
2021-03-07,32.0,VILLA RIACHUELO
2021-03-14,26.0,VILLA RIACHUELO
2021-03-21,24.0,VILLA RIACHUELO
2021-03-28,39.0,VILLA RIACHUELO
2021-04-04,77.0,VILLA RIACHUELO
2021-04-11,97.0,VILLA RIACHUELO
2021-04-18,93.0,VILLA RIACHUELO
2021-04-25,98.0,VILLA RIACHUELO
2021-05-02,102.0,VILLA RIACHUELO
2021-05-09,81.0,VILLA RIACHUELO
2021-05-16,94.0,VILLA RIACHUELO
2021-05-23,96.0,VILLA RIACHUELO
2021-05-30,143.0,VILLA RIACHUELO
2021-06-06,87.0,VILLA RIACHUELO
2021-06-13,49.0,VILLA RIACHUELO
2021-06-20,55.0,VILLA RIACHUELO
2021-06-27,47.0,VILLA RIACHUELO
2021-07-04,44.0,VILLA RIACHUELO
2021-07-11,40.0,VILLA RIACHUELO
2021-07-18,49.0,VILLA RIACHUELO
2021-07-25,14.0,VILLA RIACHUELO
2021-08-01,14.0,VILLA RIACHUELO
2021-08-08,19.0,VILLA RIACHUELO
2021-08-15,18.0,VILLA RIACHUELO
2021-08-22,13.0,VILLA RIACHUELO
2021-08-29,15.0,VILLA RIACHUELO
2021-09-05,17.0,VILLA RIACHUELO
2021-09-12,7.0,VILLA RIACHUELO
2021-09-19,2.0,VILLA RIACHUELO
2021-09-26,1.0,VILLA RIACHUELO
2021-10-03,1.0,VILLA RIACHUELO
2021-10-10,3.0,VILLA RIACHUELO
2021-10-17,5.0,VILLA RIACHUELO
2021-10-24,6.0,VILLA RIACHUELO
2021-10-31,10.0,VILLA RIACHUELO
2021-11-07,7.0,VILLA RIACHUELO
2021-11-14,14.0,VILLA RIACHUELO
2021-11-21,10.0,VILLA RIACHUELO
2021-11-28,3.0,VILLA RIACHUELO
2021-12-05,7.0,VILLA RIACHUELO
2021-12-12,12.0,VILLA RIACHUELO
2021-12-19,32.0,VILLA RIACHUELO
2021-12-26,93.0,VILLA RIACHUELO
2022-01-02,309.0,VILLA RIACHUELO
2022-01-09,587.0,VILLA RIACHUELO
2022-01-16,658.0,VILLA RIACHUELO
2022-01-23,558.0,VILLA RIACHUELO
2022-01-30,257.0,VILLA RIACHUELO
2022-02-06,153.0,VILLA RIACHUELO
2022-02-13,58.0,VILLA RIACHUELO
2022-02-20,30.0,VILLA RIACHUELO
2022-02-27,24.0,VILLA RIACHUELO
2022-03-06,14.0,VILLA RIACHUELO
2022-03-13,11.0,VILLA RIACHUELO
2022-03-20,8.0,VILLA RIACHUELO
2022-03-27,3.0,VILLA RIACHUELO
2022-04-03,6.0,VILLA RIACHUELO
2022-04-10,5.0,VILLA RIACHUELO
2022-04-17,2.0,VILLA RIACHUELO
2022-04-24,5.0,VILLA RIACHUELO
2022-05-01,17.0,VILLA RIACHUELO
2022-05-08,27.0,VILLA RIACHUELO
2022-05-15,49.0,VILLA RIACHUELO
2022-05-22,70.0,VILLA RIACHUELO
2022-05-29,78.0,VILLA RIACHUELO
2022-06-05,49.0,VILLA RIACHUELO
2020-03-01,0.0,VILLA SANTA RITA
2020-03-08,0.0,VILLA SANTA RITA
2020-03-15,0.0,VILLA SANTA RITA
2020-03-22,1.0,VILLA SANTA RITA
2020-03-29,0.0,VILLA SANTA RITA
2020-04-05,1.0,VILLA SANTA RITA
2020-04-12,1.0,VILLA SANTA RITA
2020-04-19,1.0,VILLA SANTA RITA
2020-04-26,2.0,VILLA SANTA RITA
2020-05-03,1.0,VILLA SANTA RITA
2020-05-10,4.0,VILLA SANTA RITA
2020-05-17,1.0,VILLA SANTA RITA
2020-05-24,2.0,VILLA SANTA RITA
2020-05-31,6.0,VILLA SANTA RITA
2020-06-07,11.0,VILLA SANTA RITA
2020-06-14,21.0,VILLA SANTA RITA
2020-06-21,41.0,VILLA SANTA RITA
2020-06-28,42.0,VILLA SANTA RITA
2020-07-05,51.0,VILLA SANTA RITA
2020-07-12,47.0,VILLA SANTA RITA
2020-07-19,56.0,VILLA SANTA RITA
2020-07-26,61.0,VILLA SANTA RITA
2020-08-02,58.0,VILLA SANTA RITA
2020-08-09,56.0,VILLA SANTA RITA
2020-08-16,68.0,VILLA SANTA RITA
2020-08-23,77.0,VILLA SANTA RITA
2020-08-30,71.0,VILLA SANTA RITA
2020-09-06,54.0,VILLA SANTA RITA
2020-09-13,49.0,VILLA SANTA RITA
2020-09-20,51.0,VILLA SANTA RITA
2020-09-27,36.0,VILLA SANTA RITA
2020-10-04,63.0,VILLA SANTA RITA
2020-10-11,31.0,VILLA SANTA RITA
2020-10-18,35.0,VILLA SANTA RITA
2020-10-25,32.0,VILLA SANTA RITA
2020-11-01,24.0,VILLA SANTA RITA
2020-11-08,22.0,VILLA SANTA RITA
2020-11-15,28.0,VILLA SANTA RITA
2020-11-22,16.0,VILLA SANTA RITA
2020-11-29,17.0,VILLA SANTA RITA
2020-12-06,23.0,VILLA SANTA RITA
2020-12-13,14.0,VILLA SANTA RITA
2020-12-20,26.0,VILLA SANTA RITA
2020-12-27,35.0,VILLA SANTA RITA
2021-01-03,56.0,VILLA SANTA RITA
2021-01-10,80.0,VILLA SANTA RITA
2021-01-17,83.0,VILLA SANTA RITA
2021-01-24,69.0,VILLA SANTA RITA
2021-01-31,47.0,VILLA SANTA RITA
2021-02-07,72.0,VILLA SANTA RITA
2021-02-14,48.0,VILLA SANTA RITA
2021-02-21,54.0,VILLA SANTA RITA
2021-02-28,40.0,VILLA SANTA RITA
2021-03-07,34.0,VILLA SANTA RITA
2021-03-14,49.0,VILLA SANTA RITA
2021-03-21,38.0,VILLA SANTA RITA
2021-03-28,85.0,VILLA SANTA RITA
2021-04-04,120.0,VILLA SANTA RITA
2021-04-11,196.0,VILLA SANTA RITA
2021-04-18,178.0,VILLA SANTA RITA
2021-04-25,154.0,VILLA SANTA RITA
2021-05-02,160.0,VILLA SANTA RITA
2021-05-09,137.0,VILLA SANTA RITA
2021-05-16,142.0,VILLA SANTA RITA
2021-05-23,156.0,VILLA SANTA RITA
2021-05-30,146.0,VILLA SANTA RITA
2021-06-06,142.0,VILLA SANTA RITA
2021-06-13,87.0,VILLA SANTA RITA
2021-06-20,94.0,VILLA SANTA RITA
2021-06-27,106.0,VILLA SANTA RITA
2021-07-04,70.0,VILLA SANTA RITA
2021-07-11,65.0,VILLA SANTA RITA
2021-07-18,65.0,VILLA SANTA RITA
2021-07-25,40.0,VILLA SANTA RITA
2021-08-01,35.0,VILLA SANTA RITA
2021-08-08,37.0,VILLA SANTA RITA
2021-08-15,34.0,VILLA SANTA RITA
2021-08-22,55.0,VILLA SANTA RITA
2021-08-29,28.0,VILLA SANTA RITA
2021-09-05,28.0,VILLA SANTA RITA
2021-09-12,16.0,VILLA SANTA RITA
2021-09-19,9.0,VILLA SANTA RITA
2021-09-26,7.0,VILLA SANTA RITA
2021-10-03,4.0,VILLA SANTA RITA
2021-10-10,7.0,VILLA SANTA RITA
2021-10-17,19.0,VILLA SANTA RITA
2021-10-24,12.0,VILLA SANTA RITA
2021-10-31,8.0,VILLA SANTA RITA
2021-11-07,13.0,VILLA SANTA RITA
2021-11-14,15.0,VILLA SANTA RITA
2021-11-21,25.0,VILLA SANTA RITA
2021-11-28,18.0,VILLA SANTA RITA
2021-12-05,20.0,VILLA SANTA RITA
2021-12-12,57.0,VILLA SANTA RITA
2021-12-19,89.0,VILLA SANTA RITA
2021-12-26,189.0,VILLA SANTA RITA
2022-01-02,603.0,VILLA SANTA RITA
2022-01-09,1122.0,VILLA SANTA RITA
2022-01-16,1135.0,VILLA SANTA RITA
2022-01-23,1031.0,VILLA SANTA RITA
2022-01-30,561.0,VILLA SANTA RITA
2022-02-06,264.0,VILLA SANTA RITA
2022-02-13,113.0,VILLA SANTA RITA
2022-02-20,75.0,VILLA SANTA RITA
2022-02-27,43.0,VILLA SANTA RITA
2022-03-06,22.0,VILLA SANTA RITA
2022-03-13,21.0,VILLA SANTA RITA
2022-03-20,18.0,VILLA SANTA RITA
2022-03-27,11.0,VILLA SANTA RITA
2022-04-03,11.0,VILLA SANTA RITA
2022-04-10,10.0,VILLA SANTA RITA
2022-04-17,35.0,VILLA SANTA RITA
2022-04-24,55.0,VILLA SANTA RITA
2022-05-01,70.0,VILLA SANTA RITA
2022-05-08,122.0,VILLA SANTA RITA
2022-05-15,227.0,VILLA SANTA RITA
2022-05-22,223.0,VILLA SANTA RITA
2022-05-29,193.0,VILLA SANTA RITA
2022-06-05,141.0,VILLA SANTA RITA
2020-03-01,0.0,VILLA SOLDATI
2020-03-08,0.0,VILLA SOLDATI
2020-03-15,0.0,VILLA SOLDATI
2020-03-22,0.0,VILLA SOLDATI
2020-03-29,0.0,VILLA SOLDATI
2020-04-05,1.0,VILLA SOLDATI
2020-04-12,0.0,VILLA SOLDATI
2020-04-19,1.0,VILLA SOLDATI
2020-04-26,0.0,VILLA SOLDATI
2020-05-03,3.0,VILLA SOLDATI
2020-05-10,2.0,VILLA SOLDATI
2020-05-17,5.0,VILLA SOLDATI
2020-05-24,21.0,VILLA SOLDATI
2020-05-31,81.0,VILLA SOLDATI
2020-06-07,97.0,VILLA SOLDATI
2020-06-14,210.0,VILLA SOLDATI
2020-06-21,260.0,VILLA SOLDATI
2020-06-28,268.0,VILLA SOLDATI
2020-07-05,268.0,VILLA SOLDATI
2020-07-12,262.0,VILLA SOLDATI
2020-07-19,243.0,VILLA SOLDATI
2020-07-26,192.0,VILLA SOLDATI
2020-08-02,191.0,VILLA SOLDATI
2020-08-09,239.0,VILLA SOLDATI
2020-08-16,181.0,VILLA SOLDATI
2020-08-23,160.0,VILLA SOLDATI
2020-08-30,198.0,VILLA SOLDATI
2020-09-06,161.0,VILLA SOLDATI
2020-09-13,127.0,VILLA SOLDATI
2020-09-20,107.0,VILLA SOLDATI
2020-09-27,93.0,VILLA SOLDATI
2020-10-04,58.0,VILLA SOLDATI
2020-10-11,56.0,VILLA SOLDATI
2020-10-18,56.0,VILLA SOLDATI
2020-10-25,43.0,VILLA SOLDATI
2020-11-01,68.0,VILLA SOLDATI
2020-11-08,49.0,VILLA SOLDATI
2020-11-15,30.0,VILLA SOLDATI
2020-11-22,36.0,VILLA SOLDATI
2020-11-29,30.0,VILLA SOLDATI
2020-12-06,30.0,VILLA SOLDATI
2020-12-13,17.0,VILLA SOLDATI
2020-12-20,28.0,VILLA SOLDATI
2020-12-27,25.0,VILLA SOLDATI
2021-01-03,51.0,VILLA SOLDATI
2021-01-10,83.0,VILLA SOLDATI
2021-01-17,67.0,VILLA SOLDATI
2021-01-24,51.0,VILLA SOLDATI
2021-01-31,55.0,VILLA SOLDATI
2021-02-07,55.0,VILLA SOLDATI
2021-02-14,46.0,VILLA SOLDATI
2021-02-21,34.0,VILLA SOLDATI
2021-02-28,43.0,VILLA SOLDATI
2021-03-07,46.0,VILLA SOLDATI
2021-03-14,64.0,VILLA SOLDATI
2021-03-21,86.0,VILLA SOLDATI
2021-03-28,100.0,VILLA SOLDATI
2021-04-04,125.0,VILLA SOLDATI
2021-04-11,262.0,VILLA SOLDATI
2021-04-18,249.0,VILLA SOLDATI
2021-04-25,270.0,VILLA SOLDATI
2021-05-02,283.0,VILLA SOLDATI
2021-05-09,257.0,VILLA SOLDATI
2021-05-16,230.0,VILLA SOLDATI
2021-05-23,264.0,VILLA SOLDATI
2021-05-30,222.0,VILLA SOLDATI
2021-06-06,170.0,VILLA SOLDATI
2021-06-13,154.0,VILLA SOLDATI
2021-06-20,103.0,VILLA SOLDATI
2021-06-27,113.0,VILLA SOLDATI
2021-07-04,78.0,VILLA SOLDATI
2021-07-11,65.0,VILLA SOLDATI
2021-07-18,67.0,VILLA SOLDATI
2021-07-25,36.0,VILLA SOLDATI
2021-08-01,50.0,VILLA SOLDATI
2021-08-08,52.0,VILLA SOLDATI
2021-08-15,37.0,VILLA SOLDATI
2021-08-22,16.0,VILLA SOLDATI
2021-08-29,23.0,VILLA SOLDATI
2021-09-05,21.0,VILLA SOLDATI
2021-09-12,21.0,VILLA SOLDATI
2021-09-19,27.0,VILLA SOLDATI
2021-09-26,4.0,VILLA SOLDATI
2021-10-03,3.0,VILLA SOLDATI
2021-10-10,6.0,VILLA SOLDATI
2021-10-17,6.0,VILLA SOLDATI
2021-10-24,13.0,VILLA SOLDATI
2021-10-31,7.0,VILLA SOLDATI
2021-11-07,5.0,VILLA SOLDATI
2021-11-14,9.0,VILLA SOLDATI
2021-11-21,13.0,VILLA SOLDATI
2021-11-28,11.0,VILLA SOLDATI
2021-12-05,19.0,VILLA SOLDATI
2021-12-12,34.0,VILLA SOLDATI
2021-12-19,40.0,VILLA SOLDATI
2021-12-26,83.0,VILLA SOLDATI
2022-01-02,448.0,VILLA SOLDATI
2022-01-09,1842.0,VILLA SOLDATI
2022-01-16,1698.0,VILLA SOLDATI
2022-01-23,989.0,VILLA SOLDATI
2022-01-30,416.0,VILLA SOLDATI
2022-02-06,160.0,VILLA SOLDATI
2022-02-13,74.0,VILLA SOLDATI
2022-02-20,43.0,VILLA SOLDATI
2022-02-27,31.0,VILLA SOLDATI
2022-03-06,14.0,VILLA SOLDATI
